	User_ID	Gender	Age	Location	Verification	Sexual_orientation	Sexual_polarity	Looking_for	Points_Rank	Last_login	Days_of_membership	Number_of_Comments_in_public_forum	Number_of_advertisments_posted	Number_of_offline_meetings_attended	Profile_pictures	Friends_ID_list	Risk	Time_spent_chatting
175	10124	male	44.3	S	Non_Verified	bicurious	Switch	Women	20.0	146.0	1818 days	0.0	0.0	0.0	1.0		2	9
176	10127	male	25.0	L	Non_Verified	Heterosexual	Submisive	Nobody	15.0	9.0	1818 days	0.0	0.0	0.0	0.0		2	433
177	10129	male	34.3	G	Non_Verified	Heterosexual	Dominant	Women	0.0	1693.0	1818 days	0.0	0.0	0.0	0.0		2	0
178	1013	female	46.4	A	Non_Verified	bisexual	Dominant	Nobody	15.0	1722.0	2659 days	0.0	0.0	0.0	0.0		2	0
179	10130	male	34.4	A	Non_Verified	Heterosexual	Submisive	Women	0.0	1085.0	1818 days	0.0	0.0	0.0	0.0		2	0
180	10132	male	33.5	B	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1693.0	1818 days	0.0	0.0	0.0	0.0		2	0
181	10133	male	31.1	S	Non_Verified	Heterosexual	Dominant	Women	0.0	1693.0	1818 days	0.0	0.0	0.0	0.0		2	0
182	10134	male	37.2	G	Non_Verified	bisexual	Submisive	Nobody	0.0	157.0	1818 days	0.0	0.0	0.0	0.0		2	0
183	10135	male	42.8	C	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1156.0	1818 days	0.0	0.0	0.0	0.0		2	0
184	10137	male	47.0	L	Non_Verified	Heterosexual	Submisive	Women	64.0	1.0	1818 days	5.0	0.0	0.0	19.0		2	62
185	10138	male	60.7	A	Non_Verified	bisexual	Dominant	Nobody	0.0	1693.0	1818 days	0.0	0.0	0.0	0.0		2	0
186	10139	female	25.7	H	Non_Verified	Heterosexual	Submisive	Nobody	15.0	799.0	1818 days	0.0	0.0	0.0	0.0	6294	2	0
187	10140	male	55.6	J	Non_Verified	bisexual	Submisive	Nobody	15.0	1546.0	1818 days	0.0	0.0	0.0	0.0		2	3
188	10141	female	35.9	A	Non_Verified	bisexual	Switch	Nobody	0.0	1682.0	1818 days	0.0	0.0	0.0	0.0		2	0
189	10143	male	27.7	K	Non_Verified	bicurious	Dominant	Nobody	0.0	1571.0	1818 days	0.0	1.0	0.0	0.0		2	29
190	10144	male	29.9	A	Non_Verified	Heterosexual	Submisive	Nobody	15.0	20.0	1817 days	0.0	0.0	0.0	0.0		2	0
191	10145	male	40.4	A	Non_Verified	bicurious	Submisive	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
192	10147	male	39.3	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1258.0	1817 days	0.0	0.0	0.0	0.0		2	0
193	10149	male	30.2	L	Non_Verified	bicurious	Switch	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
194	10150	male	44.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1686.0	1817 days	0.0	0.0	0.0	0.0		2	0
195	10151	male	41.1	A	Non_Verified	bicurious	Submisive	Nobody	0.0	1596.0	1817 days	0.0	0.0	0.0	0.0		2	0
196	10154	female	39.5	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1030.0	1817 days	0.0	0.0	0.0	0.0		2	0
197	10155	female	27.0	S	Non_Verified	bisexual	Submisive	Men_and_Women	5.0	1256.0	1817 days	0.0	0.0	0.0	1.0	7539,2580,7825	2	2
198	10157	male	43.2	G	Non_Verified	bisexual	Submisive	Nobody	0.0	1276.0	1817 days	0.0	0.0	0.0	0.0		2	0
199	10158	male	46.9	A	Verified	Heterosexual	Switch	Women	100.0	91.0	1817 days	0.0	0.0	0.0	0.0		2	0
200	10162	male	42.5	B	Non_Verified	bisexual	Switch	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
201	10163	female	44.8	J	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1185.0	1817 days	0.0	0.0	0.0	0.0		2	0
202	10164	female	29.3	A	Non_Verified	Heterosexual	Submisive	Nobody	30.0	1468.0	1817 days	6.0	0.0	0.0	2.0	10190	2	961
203	10165	male	56.9	J	Non_Verified	Heterosexual	Dominant	Women	30.0	534.0	1817 days	0.0	1.0	0.0	0.0		2	12
204	10166	male	29.9	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
205	10167	male	27.3	A	Non_Verified	Heterosexual	Dominant	Nobody_but_maybe	85.0	26.0	1817 days	26.0	0.0	0.0	1.0		2	15
206	10168	female	35.2	M	Non_Verified	Heterosexual	Submisive	Nobody	0.0	6.0	1817 days	0.0	0.0	0.0	0.0		2	0
207	10170	male	35.0	F	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
208	10171	male	23.8	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
209	10172	male	35.2	G	Verified	Heterosexual	Submisive	Nobody_but_maybe	165.0	45.0	1817 days	0.0	1.0	0.0	0.0		2	34
210	10173	male	50.0	B	Non_Verified	Heterosexual	Switch	Nobody_but_maybe	0.0	138.0	1817 days	0.0	0.0	0.0	0.0		2	0
211	10174	male	23.8	B	Non_Verified	Heterosexual	Switch	Women	0.0	4.0	1817 days	74.0	1.0	0.0	0.0		2	11
212	10177	male	27.9	N	Non_Verified	bicurious	Submisive	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
213	10178	female	39.6	H	Non_Verified	bisexual	Dominant	Nobody	0.0	1671.0	1817 days	0.0	1.0	0.0	0.0		2	0
214	10179	female	44.5	B	Non_Verified	Heterosexual	Submisive	Nobody_but_maybe	17.0	1.0	1817 days	5.0	0.0	0.0	0.0	14509,5196	2	1291
215	10181	male	26.7	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
216	10183	male	37.8	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1692.0	1817 days	0.0	0.0	0.0	0.0		2	0
217	10184	male	37.7	A	Non_Verified	bisexual	Switch	Nobody	0.0	23.0	1817 days	0.0	0.0	0.0	0.0	13734,10427	2	229
218	10186	male	46.6	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	1535.0	1817 days	0.0	0.0	0.0	0.0	5114	2	260
219	10189	male	31.1	C	Non_Verified	Heterosexual	Dominant	Women	15.0	5.0	1817 days	0.0	0.0	0.0	0.0	44140,30821,2411,28550,20332,8560	2	6252
220	10190	male	28.8	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	608.0	1817 days	0.0	0.0	0.0	0.0	10164	2	427
221	10191	male	41.6	L	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1690.0	1816 days	0.0	0.0	0.0	0.0		2	2
222	10192	male	38.0	A	Non_Verified	Homosexual	Submisive	Nobody	5.0	47.0	1816 days	0.0	0.0	0.0	1.0		2	0
223	10193	male	39.8	F	Non_Verified	Heterosexual	Dominant	Women	0.0	1681.0	1816 days	0.0	0.0	0.0	0.0		2	0
224	10197	female	47.4	L	Non_Verified	bicurious	Submisive	Nobody	61.0	1.0	1816 days	3.0	0.0	0.0	0.0	1322	2	63
225	10198	male	33.9	S	Non_Verified	Heterosexual	Submisive	Nobody	15.0	1527.0	1816 days	0.0	0.0	0.0	0.0		2	0
226	10199	male	32.3	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1638.0	1816 days	0.0	1.0	0.0	0.0		2	0
227	10201	male	40.0	A	Non_Verified	bisexual	Submisive	Nobody	0.0	1691.0	1816 days	0.0	0.0	0.0	0.0		2	0
228	10203	male	32.2	N	Non_Verified	bisexual	Submisive	Women	15.0	1202.0	1816 days	0.0	0.0	0.0	0.0		2	5
229	10206	male	24.6	M	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1690.0	1816 days	0.0	0.0	0.0	0.0		2	0
230	10208	male	27.3	A	Non_Verified	bicurious	Dominant	Nobody	0.0	1660.0	1816 days	0.0	0.0	0.0	0.0		2	0
231	10210	female	48.5	B	Non_Verified	Heterosexual	Submisive	Nobody	15.0	1622.0	1816 days	0.0	0.0	0.0	0.0		2	5
232	10213	male	26.5	L	Non_Verified	Heterosexual	Switch	Nobody	15.0	1687.0	1816 days	0.0	0.0	0.0	0.0		2	0
233	10215	male	60.7	L	Non_Verified	Heterosexual	Dominant	Women	0.0	1645.0	1816 days	0.0	1.0	0.0	0.0		2	0
234	10216	male	47.3	B	Non_Verified	Heterosexual	Submisive	Nobody	0.0	667.0	1816 days	0.0	0.0	0.0	0.0		2	0
235	1022	male	39.9	G	Non_Verified	Heterosexual	Dominant	Nobody	0.0	3.0	2658 days	0.0	0.0	0.0	0.0		2	0
236	10220	male	37.3	A	Non_Verified	bicurious	Dominant	Women	0.0	1688.0	1816 days	0.0	0.0	0.0	0.0		2	0
237	10223	male	35.6	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	525.0	1815 days	0.0	0.0	0.0	0.0		2	0
238	10224	male	57.1	F	Non_Verified	Heterosexual	Switch	Nobody	0.0	1690.0	1815 days	0.0	0.0	0.0	0.0		2	0
239	10225	male	25.7	G	Non_Verified	Heterosexual	Switch	Nobody	0.0	1690.0	1815 days	0.0	0.0	0.0	0.0		2	0
240	10226	male	44.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1690.0	1815 days	0.0	0.0	0.0	0.0		2	0
241	10227	male	37.8	L	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1690.0	1815 days	0.0	0.0	0.0	0.0		2	0
242	10228	male	44.7	K	Non_Verified	Heterosexual	Switch	Women	5.0	425.0	1815 days	0.0	0.0	0.0	1.0		2	75
243	10232	male	35.4	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1327.0	1815 days	0.0	0.0	0.0	0.0		2	0
244	10233	male	41.1	L	Non_Verified	Homosexual	Switch	Nobody	0.0	1127.0	1815 days	0.0	0.0	0.0	0.0	4105	2	0
245	10235	male	34.1	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1690.0	1815 days	0.0	0.0	0.0	0.0		2	0
246	10236	male	63.0	A	Non_Verified	Heterosexual	Dominant		191.0	1.0	1815 days	100.0	2.0	0.0	1.0		2	0
247	10237	male	36.8	G	Non_Verified	bisexual	Submisive	Nobody	15.0	23.0	1815 days	0.0	0.0	0.0	0.0		2	528
248	10238	male	43.9	G	Non_Verified	Heterosexual	Dominant	Women	115.0	21.0	1815 days	0.0	0.0	0.0	0.0	27934,28229,34154	2	97
249	10240	male	36.0	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	108.0	1815 days	0.0	0.0	0.0	0.0		2	0
250	10242	male	37.9	K	Non_Verified	Heterosexual	Dominant	Nobody	15.0	1633.0	1815 days	0.0	0.0	0.0	0.0	11198	2	0
251	10243	male	52.1	L	Non_Verified	Heterosexual	Switch	Nobody	0.0	1690.0	1815 days	0.0	0.0	0.0	0.0		2	0
252	10244	female	22.0	H	Non_Verified	Homosexual	Submisive	Nobody	0.0	515.0	1815 days	0.0	0.0	0.0	0.0		2	0
253	10245	male	43.2	F	Non_Verified	Heterosexual	Switch	Women	28.0	29.0	1815 days	3.0	1.0	0.0	2.0	10087	2	82
254	10246	male	47.0	N	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1664.0	1815 days	0.0	0.0	0.0	0.0		2	0
255	10247	male	23.2	H	Non_Verified	Heterosexual	Switch	Women	10.0	334.0	1815 days	0.0	0.0	0.0	1.0	21795,21399	2	0
256	10248	male	38.2	B	Non_Verified	Heterosexual	Switch	Women	5.0	1057.0	1815 days	0.0	1.0	0.0	0.0		2	57
257	10249	female	42.5	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1075.0	1815 days	0.0	0.0	0.0	0.0		2	0
258	10250	male	30.3	N	Non_Verified	bicurious	Submisive	Women	15.0	34.0	1815 days	0.0	0.0	0.0	0.0		2	0
259	10251	male	47.0	H	Non_Verified	Heterosexual	Dominant	Nobody	0.0	50.0	1815 days	0.0	3.0	0.0	0.0		2	0
260	10252	female	36.9	G	Non_Verified	bisexual	Submisive	Nobody	15.0	1687.0	1815 days	0.0	0.0	0.0	0.0		2	0
261	10253	male	35.1	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1244.0	1814 days	0.0	1.0	0.0	0.0		2	0
262	10254	male	42.3	L	Non_Verified	Heterosexual	Submisive	Women	15.0	31.0	1814 days	0.0	0.0	0.0	0.0		2	144
263	10255	female	36.3	J	Non_Verified	bicurious	Switch	Nobody_but_maybe	3.0	1367.0	1814 days	3.0	0.0	0.0	0.0		2	0
264	10257	male	37.7	A	Non_Verified	bicurious	Switch	Men_and_Women	40.0	85.0	1814 days	0.0	0.0	0.0	2.0		2	0
265	10259	male	56.7	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1592.0	1814 days	0.0	1.0	0.0	0.0		2	0
266	1026	male	43.9	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	2383.0	2657 days	0.0	0.0	0.0	0.0		2	0
267	10261	male	35.3	H	Non_Verified	Heterosexual	Dominant	Nobody	15.0	545.0	1814 days	0.0	0.0	0.0	0.0		2	4268
268	10262	male	46.8	A	Non_Verified	bisexual	Submisive	Nobody	0.0	15.0	1814 days	0.0	0.0	0.0	0.0		2	152
269	10263	male	44.9	A	Non_Verified	Heterosexual	Dominant	Women	0.0	3.0	1814 days	0.0	1.0	0.0	0.0		2	0
270	10264	male	46.7	L	Non_Verified	Heterosexual	Dominant	Women	50.0	1.0	1814 days	0.0	0.0	0.0	0.0		2	30
271	10265	male	39.4	B	Non_Verified	bicurious	Dominant	Nobody	0.0	1689.0	1814 days	0.0	0.0	0.0	0.0		2	0
272	10266	male	44.1	A	Non_Verified	Heterosexual	Dominant	Women	15.0	595.0	1814 days	0.0	0.0	0.0	30.0	21687,10110	2	7
273	10268	male	33.3	B	Non_Verified	Homosexual	Submisive	Nobody	2.0	2.0	1814 days	9.0	2.0	0.0	0.0		2	0
274	10270	male	42.7	A	Non_Verified	bisexual	Dominant	Nobody	0.0	15.0	1814 days	0.0	1.0	0.0	0.0	4439,6732	2	0
275	10272	male	84.1	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1689.0	1814 days	0.0	0.0	0.0	0.0		2	0
276	10273	female	43.7	E	Non_Verified	bisexual	Submisive	Men	0.0	9.0	1814 days	0.0	0.0	0.0	0.0	2605,5702	2	38
277	10274	male	32.0	C	Non_Verified	Heterosexual	Dominant	Nobody	0.0	790.0	1814 days	0.0	0.0	0.0	0.0		2	0
278	10275	male	37.9	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1689.0	1814 days	0.0	0.0	0.0	0.0		2	0
279	10277	male	51.1	S	Non_Verified	Heterosexual	Dominant	Women	0.0	1079.0	1814 days	0.0	0.0	0.0	0.0	11796	2	17
280	10279	female	36.2	B	Non_Verified	Heterosexual	Submisive	Nobody	2.0	230.0	1814 days	5.0	0.0	0.0	0.0		2	895
281	10280	male	40.8	A	Non_Verified	Heterosexual	Submisive	Men_and_Women	0.0	1689.0	1814 days	0.0	0.0	0.0	0.0		2	0
282	10283	male	54.2	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1671.0	1814 days	0.0	0.0	0.0	0.0		2	0
283	10284	male	27.3	E	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1689.0	1814 days	0.0	0.0	0.0	0.0		2	0
284	10285	female	34.2	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1601.0	1814 days	0.0	0.0	0.0	0.0		2	0
285	10288	female	37.2	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
286	10289	female	29.7	B	Non_Verified	Homosexual	Submisive	Nobody	0.0	1599.0	1813 days	0.0	0.0	0.0	0.0		2	0
287	10291	male	59.0	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1571.0	1813 days	0.0	0.0	0.0	0.0		2	25
288	10293	male	28.0	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	131.0	1813 days	0.0	1.0	0.0	0.0	8967	2	0
289	10294	female	41.6	A	Non_Verified	Homosexual	Submisive	Women	15.0	1282.0	1813 days	0.0	0.0	0.0	0.0		2	0
290	10295	male	37.2	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
291	10296	male	47.3	A	Non_Verified	Heterosexual	Switch	Women	0.0	1558.0	1813 days	0.0	1.0	0.0	0.0		2	0
292	10297	female	26.9	A	Non_Verified	bisexual	Dominant	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
293	10298	male	53.2	B	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
294	10299	male	36.3	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1687.0	1813 days	0.0	0.0	0.0	0.0		2	0
295	103	female	43.6	J	Non_Verified	Heterosexual	Submisive	Nobody	1.0	1844.0	2851 days	1.0	0.0	0.0	0.0		2	0
296	10300	male	42.4	N	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1583.0	1813 days	0.0	0.0	0.0	0.0		2	0
297	10301	male	36.0	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1663.0	1813 days	0.0	0.0	0.0	0.0		2	0
298	10304	male	23.1	S	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
299	10305	male	27.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	810.0	1813 days	0.0	0.0	0.0	0.0		2	0
300	10306	male	23.3	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	1332.0	1813 days	0.0	0.0	0.0	0.0		2	5
301	10307	male	48.1	B	Non_Verified	bisexual	Switch	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
302	10308	male	42.0	E	Non_Verified	bisexual	Submisive	Men_and_Women	25.0	8.0	1813 days	0.0	0.0	0.0	2.0		2	0
303	10309	male	27.2	D	Non_Verified	bisexual	Dominant	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
304	10310	female	32.5	C	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1688.0	1813 days	0.0	0.0	0.0	0.0		2	0
305	10311	male	26.7	K	Non_Verified	Heterosexual	Switch	Nobody	0.0	1583.0	1813 days	0.0	0.0	0.0	0.0		2	0
306	10312	male	28.0	G	Non_Verified	Heterosexual	Submisive	Nobody	0.0	529.0	1812 days	0.0	0.0	0.0	0.0		2	4
307	10315	male	41.3	E	Non_Verified	Heterosexual	Dominant	Women	19.0	1177.0	1812 days	7.0	0.0	0.0	0.0		2	518
308	10316	male	29.3	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1687.0	1812 days	0.0	1.0	0.0	1.0		2	0
309	10319	male	25.2	A	Non_Verified	Heterosexual	Switch	Women	15.0	290.0	1812 days	0.0	3.0	0.0	0.0		2	10
310	1032	male	31.3	E	Non_Verified	Heterosexual	Dominant	Nobody_but_maybe	15.0	3.0	2656 days	0.0	0.0	0.0	0.0		2	69
311	10320	male	42.5	M	Non_Verified	Heterosexual	Switch	Nobody	0.0	853.0	1812 days	0.0	1.0	0.0	0.0		2	0
312	10321	female	33.9	G	Non_Verified	bisexual	Dominant	Nobody_but_maybe	0.0	123.0	1812 days	1.0	5.0	0.0	0.0		2	0
313	10323	male	40.4	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	120.0	1812 days	0.0	0.0	0.0	0.0		2	0
314	10324	male	47.1	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	958.0	1812 days	0.0	1.0	0.0	0.0		2	0
315	10326	female	32.0	F	Non_Verified	bisexual	Submisive	Men	15.0	1499.0	1812 days	0.0	1.0	0.0	0.0		2	0
316	10327	male	25.6	G	Non_Verified	bisexual	Switch	Nobody	15.0	1685.0	1812 days	0.0	0.0	0.0	0.0		2	0
317	10328	male	38.8	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1537.0	1812 days	0.0	0.0	0.0	0.0		2	0
318	1033	male	26.7	A	Non_Verified	Homosexual	Switch	Men	16.0	110.0	2656 days	1.0	0.0	0.0	0.0	8319	2	3
319	10330	male	29.7	A	Non_Verified	bicurious	Submisive	Nobody	0.0	1479.0	1812 days	0.0	0.0	0.0	0.0		2	0
320	10331	male	38.5	S	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1687.0	1812 days	0.0	0.0	0.0	0.0		2	0
321	10333	male	65.9	M	Non_Verified	bisexual	Dominant	Nobody	0.0	1358.0	1812 days	0.0	0.0	0.0	0.0		2	9
322	10334	female	25.3	A	Non_Verified	Heterosexual	Submisive	Nobody	15.0	1687.0	1812 days	0.0	0.0	0.0	0.0		2	0
323	10335	male	22.2	A	Non_Verified	Heterosexual	Submisive	Women	30.0	7.0	1812 days	0.0	1.0	0.0	0.0		2	0
324	10336	female	39.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1639.0	1811 days	0.0	0.0	0.0	0.0		2	2
325	10337	female	43.9	A	Non_Verified	Heterosexual	Submisive	Nobody	15.0	299.0	1811 days	0.0	0.0	0.0	0.0	11276	2	86
326	10338	female	27.6	B	Non_Verified	bisexual	Submisive	Nobody	0.0	1686.0	1811 days	0.0	0.0	0.0	0.0		2	0
327	10340	male	47.0	M	Non_Verified	Heterosexual	Submisive	Women	15.0	1.0	1811 days	0.0	6.0	0.0	0.0	9095	2	40
328	10341	male	47.0	A	Non_Verified	Heterosexual	Submisive	Nobody		26.0	1811 days	6.0	0.0	0.0	0.0	5807	2	26
329	10343	male	42.5	A	Non_Verified	bisexual	Submisive	Nobody	65.0	1599.0	1811 days	0.0	0.0	0.0	1.0		2	31
330	10345	male	35.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1686.0	1811 days	0.0	0.0	0.0	0.0		2	0
331	10346	female	29.1	A	Non_Verified	Heterosexual	Switch	Men	15.0	1600.0	1811 days	0.0	0.0	0.0	0.0		2	1255
332	10348	male	30.5	F	Non_Verified	Heterosexual	Submisive	Women	15.0	14.0	1811 days	0.0	1.0	0.0	0.0		2	0
333	10351	male	33.1	D	Non_Verified	Heterosexual	Dominant	Nobody	39.0	487.0	1811 days	8.0	0.0	0.0	0.0	17239	2	1
334	10352	male	30.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1681.0	1811 days	0.0	0.0	0.0	0.0		2	0
335	10354	male	29.3	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1397.0	1811 days	0.0	0.0	0.0	0.0		2	0
336	10355	male	33.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1421.0	1811 days	0.0	0.0	0.0	0.0		2	0
337	10356	male	40.2	E	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1005.0	1811 days	0.0	0.0	0.0	0.0		2	0
338	10357	male	54.6	M	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1686.0	1811 days	0.0	0.0	0.0	0.0		2	0
339	10358	female	24.4	N	Non_Verified	bisexual	Submisive	Men_and_Women	0.0	1681.0	1811 days	0.0	0.0	0.0	0.0		2	0
340	10362	male	31.9	M	Non_Verified	Heterosexual	Dominant	Women	15.0	13.0	1811 days	0.0	0.0	0.0	0.0		2	0
341	10363	male	59.1	A	Non_Verified	bisexual	Submisive	Men_and_Women	15.0	1441.0	1811 days	0.0	0.0	0.0	0.0		2	6
342	10365	male	46.8	G	Non_Verified	Heterosexual	Dominant	Women	25.0	584.0	1811 days	0.0	2.0	0.0	5.0		2	95
343	10368	female	29.5	J	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1676.0	1811 days	0.0	0.0	0.0	0.0		2	0
344	1037	male	37.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	33.0	2656 days	0.0	0.0	0.0	0.0		2	0
345	10370	male	86.6	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1686.0	1811 days	0.0	0.0	0.0	0.0		2	0
346	10371	male	29.3	F	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1683.0	1811 days	0.0	0.0	0.0	0.0		2	0
347	10372	male	43.0	A	Non_Verified	Heterosexual	Dominant	Nobody	-100.0	86.0	1811 days	0.0	0.0	0.0	0.0		2	0
348	10374	male	43.3	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1622.0	1811 days	0.0	0.0	0.0	0.0		2	0
349	10376	male	41.1	G	Verified	Heterosexual	Submisive	Men_and_Women		107.0	1811 days	2.0	0.0	0.0	3.0	38735	2	0
350	10377	male	41.4	B	Non_Verified	bisexual	Switch	Nobody	0.0	1686.0	1811 days	0.0	0.0	0.0	0.0		2	0
351	10378	male	52.2	B	Non_Verified	bisexual	Submisive	Men	55.0	4.0	1811 days	0.0	3.0	0.0	2.0		2	31
352	10379	male	29.4	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1487.0	1811 days	0.0	0.0	0.0	0.0		2	0
353	10380	male	39.9	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	1685.0	1810 days	0.0	0.0	0.0	0.0		2	9
354	10382	male	49.9	C	Non_Verified	bisexual	Dominant	Women	15.0	16.0	1810 days	0.0	0.0	0.0	3.0		2	97
355	10385	male	37.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	746.0	1810 days	0.0	0.0	0.0	0.0		2	0
356	10387	male	46.4	M	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1685.0	1810 days	0.0	0.0	0.0	0.0		2	0
357	10389	male	37.0	A	Non_Verified	bisexual	Submisive	Men_and_Women	15.0	1216.0	1810 days	0.0	0.0	0.0	0.0		2	32
358	1039	male	44.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	691.0	2655 days	0.0	0.0	0.0	0.0		2	0
359	10390	male	42.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	519.0	1810 days	0.0	0.0	0.0	0.0		2	0
360	10391	male	34.2	A	Non_Verified	Heterosexual	Dominant	Women	15.0	79.0	1810 days	1.0	0.0	0.0	0.0		2	1157
361	10393	male	41.5	M	Non_Verified	Heterosexual	Dominant	Nobody	0.0	617.0	1810 days	0.0	1.0	0.0	0.0		2	0
362	10398	male	40.4	A	Non_Verified	Heterosexual	Dominant	Women	0.0	516.0	1810 days	0.0	0.0	0.0	0.0		2	0
363	10403	female	39.3	G	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1685.0	1810 days	0.0	0.0	0.0	0.0		2	0
364	10404	male	33.1	L	Non_Verified	Heterosexual	Switch	Nobody	0.0	1685.0	1810 days	0.0	0.0	0.0	0.0		2	0
365	10405	male	41.4	B	Non_Verified	Heterosexual	Switch	Nobody_but_maybe	0.0	1.0	1810 days	0.0	0.0	0.0	0.0		2	37
366	10406	male	42.3	A	Non_Verified	bicurious	Switch	Men_and_Women	0.0	1685.0	1810 days	0.0	0.0	0.0	0.0		2	0
367	10407	female	35.2	B	Non_Verified	bisexual	Switch	Nobody	0.0	1685.0	1810 days	0.0	0.0	0.0	0.0		2	0
368	10409	male	42.9	A	Non_Verified	Heterosexual	Switch	Women	0.0	1685.0	1810 days	0.0	0.0	0.0	0.0		2	0
369	1041	male	41.3	A	Non_Verified	Heterosexual	Switch	Women	40.0	1.0	2655 days	5.0	0.0	0.0	1.0		2	334
370	10413	male	30.4	N	Non_Verified	Heterosexual	Switch	Nobody	0.0	1684.0	1809 days	0.0	0.0	0.0	0.0		2	0
371	10414	male	24.3	E	Non_Verified	Heterosexual	Submisive	Nobody	0.0	1684.0	1809 days	0.0	1.0	0.0	0.0		2	0
